Year,Month,Day,Hour,Temperature [C],Rain [mm],Humidity [rel%],Pressure [mbar],Cloud Cover [%],Wind Speed [kph],power_output
2008,11,14,13,22,0.0,61,1017,0,25,271
2008,11,14,14,21,0.0,63,1017,0,27,323
2008,11,14,15,21,0.0,66,1017,0,29,379
2008,11,14,16,20,0.0,70,1017,0,28,350
2008,11,14,17,19,0.0,74,1017,0,27,323
2008,11,14,18,18,0.0,78,1017,0,26,296
2008,11,14,19,18,0.0,81,1017,2,24,247
2008,11,14,20,17,0.0,83,1018,5,22,202
2008,11,14,21,17,0.0,86,1019,7,20,162
2008,11,14,22,16,0.0,87,1018,8,19,143
2008,11,14,23,16,0.0,87,1018,8,18,126
2008,11,15,0,16,0.0,88,1017,9,17,110
2008,11,15,1,15,0.0,89,1016,8,15,81
2008,11,15,2,15,0.0,90,1016,6,14,68
2008,11,15,3,15,0.0,90,1015,4,12,45
2008,11,15,4,16,0.0,85,1016,4,11,36
2008,11,15,5,17,0.0,80,1016,4,11,36
2008,11,15,6,18,0.0,75,1016,4,10,27
2008,11,15,7,19,0.0,71,1017,7,12,45
2008,11,15,8,20,0.0,68,1017,11,14,68
2008,11,15,9,21,0.0,64,1018,15,16,95
2008,11,15,10,21,0.0,64,1018,11,19,143
2008,11,15,11,21,0.0,65,1018,7,22,202
2008,11,15,12,21,0.0,65,1018,3,24,247
2008,11,15,13,20,0.0,66,1018,2,24,247
2008,11,15,14,20,0.0,67,1018,1,24,247
2008,11,15,15,19,0.0,68,1018,0,24,247
2008,11,15,16,18,0.0,72,1018,0,23,224
2008,11,15,17,17,0.0,75,1018,0,22,202
2008,11,15,18,17,0.0,79,1018,0,22,202
2008,11,15,19,16,0.0,81,1018,2,20,162
2008,11,15,20,16,0.0,84,1018,4,18,126
2008,11,15,21,16,0.0,86,1019,6,17,110
2008,11,15,22,15,0.0,88,1018,9,16,95
2008,11,15,23,15,0.0,89,1018,13,15,81
2008,11,16,0,15,0.0,90,1018,17,14,68
2008,11,16,1,15,0.0,91,1017,18,13,56
2008,11,16,2,14,0.0,91,1017,18,12,45
2008,11,16,3,14,0.0,92,1017,18,12,45
2008,11,16,4,15,0.0,87,1017,12,12,45
2008,11,16,5,16,0.0,82,1017,6,12,45
2008,11,16,6,17,0.0,77,1018,0,12,45
2008,11,16,7,18,0.0,74,1018,0,15,81
2008,11,16,8,19,0.0,71,1018,0,17,110
2008,11,16,9,20,0.0,68,1018,0,20,162
2008,11,16,10,20,0.0,67,1018,0,22,202
2008,11,16,11,20,0.0,66,1018,0,23,224
2008,11,16,12,20,0.0,65,1018,0,24,247
2008,11,16,13,20,0.0,65,1018,0,24,247
2008,11,16,14,19,0.0,65,1017,0,24,247
2008,11,16,15,18,0.0,65,1017,0,23,224
2008,11,16,16,17,0.0,68,1017,0,22,202
2008,11,16,17,16,0.0,71,1017,0,20,162
2008,11,16,18,15,0.0,74,1018,0,19,143
2008,11,16,19,15,0.0,77,1018,0,18,126
2008,11,16,20,15,0.0,79,1018,0,16,95
2008,11,16,21,14,0.0,81,1019,0,15,81
2008,11,16,22,14,0.0,82,1019,3,15,81
2008,11,16,23,14,0.0,83,1018,5,14,68
2008,11,17,0,14,0.0,84,1018,8,14,68
2008,11,17,1,14,0.0,86,1018,30,15,81
2008,11,17,2,14,0.0,88,1018,51,15,81
2008,11,17,3,14,0.0,90,1018,73,16,95
2008,11,17,4,14,0.0,87,1018,76,16,95
2008,11,17,5,15,0.1,83,1018,79,17,110
2008,11,17,6,16,0.1,80,1019,82,18,126
2008,11,17,7,17,0.1,76,1019,69,19,143
2008,11,17,8,18,0.0,72,1018,57,21,182
2008,11,17,9,19,0.0,67,1018,44,22,202
2008,11,17,10,19,0.0,66,1018,33,24,247
2008,11,17,11,19,0.0,64,1018,22,27,323
2008,11,17,12,19,0.0,62,1018,11,29,379
2008,11,17,13,19,0.0,63,1018,12,30,408
2008,11,17,14,19,0.0,64,1018,13,31,439
2008,11,17,15,18,0.0,65,1018,14,32,471
2008,11,17,16,17,0.0,67,1018,13,31,439
2008,11,17,17,17,0.0,69,1018,12,30,408
2008,11,17,18,16,0.0,71,1019,11,29,379
2008,11,17,19,15,0.0,73,1019,13,28,350
2008,11,17,20,15,0.0,74,1019,15,27,323
2008,11,17,21,15,0.0,75,1020,17,25,271
2008,11,17,22,15,0.0,76,1020,19,24,247
2008,11,17,23,14,0.0,77,1020,21,24,247
2008,11,18,0,14,0.0,78,1020,24,23,224
2008,11,18,1,14,0.0,79,1019,28,24,247
2008,11,18,2,14,0.0,79,1018,32,24,247
2008,11,18,3,14,0.0,80,1018,37,25,271
2008,11,18,4,15,0.0,77,1018,35,24,247
2008,11,18,5,16,0.0,74,1018,34,24,247
2008,11,18,6,16,0.0,71,1018,32,24,247
2008,11,18,7,17,0.0,69,1018,27,25,271
2008,11,18,8,18,0.0,67,1018,22,26,296
2008,11,18,9,19,0.0,66,1018,18,28,350
2008,11,18,10,20,0.0,64,1018,13,29,379
2008,11,18,11,20,0.0,63,1017,8,29,379
2008,11,18,12,21,0.0,62,1017,4,30,408
2008,11,18,13,20,0.0,63,1016,3,31,439
2008,11,18,14,20,0.0,65,1016,1,31,439
2008,11,18,15,20,0.0,66,1015,0,31,439
2008,11,18,16,19,0.0,69,1015,0,31,439
2008,11,18,17,18,0.0,72,1015,0,30,408
2008,11,18,18,17,0.0,75,1015,0,29,379
2008,11,18,19,17,0.0,76,1016,1,30,408
2008,11,18,20,16,0.0,77,1016,2,30,408
2008,11,18,21,16,0.0,79,1017,4,31,439
2008,11,18,22,15,0.0,79,1017,3,30,408
2008,11,18,23,15,0.0,79,1016,3,30,408
2008,11,19,0,15,0.0,79,1016,2,30,408
2008,11,19,1,15,0.0,80,1016,1,29,379
2008,11,19,2,15,0.0,80,1015,1,29,379
2008,11,19,3,15,0.0,81,1014,0,28,350
2008,11,19,4,16,0.0,78,1015,0,27,323
2008,11,19,5,17,0.0,74,1015,0,26,296
2008,11,19,6,18,0.0,71,1015,0,26,296
2008,11,19,7,20,0.0,65,1015,0,24,247
2008,11,19,8,22,0.0,60,1014,0,23,224
2008,11,19,9,23,0.0,54,1014,0,21,182
2008,11,19,10,24,0.0,53,1013,0,24,247
2008,11,19,11,25,0.0,51,1013,0,26,296
2008,11,19,12,26,0.0,49,1013,0,28,350
2008,11,19,13,25,0.0,51,1013,1,30,408
2008,11,19,14,24,0.0,54,1013,1,31,439
2008,11,19,15,23,0.0,56,1013,2,32,471
2008,11,19,16,22,0.0,60,1013,2,33,504
2008,11,19,17,21,0.0,64,1014,2,33,504
2008,11,19,18,19,0.0,69,1014,1,34,538
2008,11,19,19,19,0.0,71,1015,1,34,538
2008,11,19,20,18,0.0,74,1015,0,34,538
2008,11,19,21,18,0.0,77,1016,0,34,538
2008,11,19,22,17,0.0,78,1015,0,33,504
2008,11,19,23,17,0.0,78,1015,0,33,504
2008,11,20,0,16,0.0,79,1015,0,32,471
2008,11,20,1,16,0.0,80,1014,0,30,408
2008,11,20,2,17,0.0,81,1014,0,29,379
2008,11,20,3,17,0.0,82,1013,0,28,350
2008,11,20,4,18,0.0,78,1014,0,27,323
2008,11,20,5,19,0.0,74,1014,0,26,296
2008,11,20,6,20,0.0,70,1014,0,25,271
2008,11,20,7,22,0.0,64,1014,0,23,224
2008,11,20,8,24,0.0,58,1014,0,21,182
2008,11,20,9,26,0.0,53,1014,0,19,143
2008,11,20,10,27,0.0,50,1014,0,20,162
2008,11,20,11,28,0.0,47,1014,0,21,182
2008,11,20,12,30,0.0,44,1013,0,21,182
2008,11,20,13,29,0.0,47,1013,0,23,224
2008,11,20,14,28,0.0,50,1013,0,25,271
2008,11,20,15,27,0.0,53,1013,0,26,296
2008,11,20,16,26,0.0,57,1013,1,26,296
2008,11,20,17,24,0.0,62,1013,1,25,271
2008,11,20,18,23,0.0,67,1014,2,24,247
2008,11,20,19,22,0.0,69,1014,2,23,224
2008,11,20,20,21,0.0,72,1015,3,21,182
2008,11,20,21,20,0.0,74,1015,4,19,143
2008,11,20,22,20,0.0,75,1015,3,16,95
2008,11,20,23,20,0.0,75,1015,1,14,68
2008,11,21,0,20,0.0,75,1014,0,11,36
2008,11,21,1,20,0.0,74,1014,0,11,36
2008,11,21,2,19,0.0,73,1014,0,10,27
2008,11,21,3,18,0.0,71,1014,0,10,27
2008,11,21,4,19,0.0,67,1014,0,11,36
2008,11,21,5,20,0.0,63,1014,0,12,45
2008,11,21,6,21,0.0,58,1014,0,13,56
2008,11,21,7,22,0.0,56,1014,0,13,56
2008,11,21,8,24,0.0,53,1015,0,13,56
2008,11,21,9,26,0.0,51,1015,0,14,68
2008,11,21,10,26,0.0,51,1014,0,13,56
2008,11,21,11,26,0.0,50,1014,0,13,56
2008,11,21,12,26,0.0,50,1013,0,13,56
2008,11,21,13,26,0.0,52,1013,0,13,56
2008,11,21,14,25,0.0,53,1012,0,13,56
2008,11,21,15,25,0.0,55,1012,0,13,56
2008,11,21,16,23,0.0,63,1012,0,12,45
2008,11,21,17,22,0.0,71,1013,0,10,27
2008,11,21,18,21,0.0,79,1013,0,8,14
2008,11,21,19,20,0.0,82,1014,1,8,14
2008,11,21,20,19,0.0,85,1015,1,9,20
2008,11,21,21,18,0.0,89,1016,2,9,20
2008,11,21,22,17,0.0,91,1016,9,9,20
2008,11,21,23,17,0.0,92,1015,16,9,20
2008,11,22,0,17,0.0,94,1015,23,10,27
2008,11,22,1,16,0.0,95,1015,26,8,14
2008,11,22,2,15,0.0,95,1015,30,7,9
2008,11,22,3,15,0.0,96,1015,33,5,2
2008,11,22,4,16,0.0,91,1015,41,7,9
2008,11,22,5,17,0.0,87,1016,48,8,14
2008,11,22,6,18,0.0,82,1016,55,10,27
2008,11,22,7,18,0.0,80,1016,60,12,45
2008,11,22,8,19,0.1,78,1016,65,15,81
2008,11,22,9,20,0.1,76,1017,70,18,126
2008,11,22,10,20,0.1,74,1016,55,20,162
2008,11,22,11,21,0.1,73,1016,39,23,224
2008,11,22,12,21,0.1,71,1016,24,26,296
2008,11,22,13,21,0.1,73,1016,21,26,296
2008,11,22,14,20,0.0,74,1015,18,27,323
2008,11,22,15,20,0.0,76,1015,16,28,350
2008,11,22,16,19,0.0,78,1015,19,27,323
2008,11,22,17,18,0.0,80,1015,22,25,271
2008,11,22,18,18,0.0,83,1015,25,24,247
2008,11,22,19,17,0.0,84,1015,35,23,224
2008,11,22,20,17,0.0,86,1016,46,22,202
2008,11,22,21,17,0.0,88,1016,56,22,202
2008,11,22,22,17,0.0,88,1016,48,21,182
2008,11,22,23,17,0.0,87,1015,40,20,162
2008,11,23,0,17,0.0,87,1015,33,19,143
2008,11,23,1,17,0.0,88,1014,35,19,143
2008,11,23,2,17,0.0,88,1014,37,19,143
2008,11,23,3,17,0.0,88,1014,40,19,143
2008,11,23,4,17,0.0,85,1014,31,18,126
2008,11,23,5,18,0.0,81,1014,22,17,110
2008,11,23,6,18,0.0,78,1015,13,16,95
2008,11,23,7,19,0.0,74,1015,10,18,126
2008,11,23,8,20,0.0,70,1015,6,19,143
2008,11,23,9,21,0.0,66,1015,2,21,182
2008,11,23,10,21,0.0,65,1015,3,23,224
2008,11,23,11,21,0.0,64,1014,4,25,271
2008,11,23,12,22,0.0,64,1014,6,27,323
2008,11,23,13,21,0.0,65,1014,5,27,323
2008,11,23,14,21,0.0,67,1014,4,26,296
2008,11,23,15,20,0.0,68,1013,3,26,296
2008,11,23,16,19,0.0,73,1013,3,25,271
2008,11,23,17,18,0.0,78,1013,3,24,247
2008,11,23,18,18,0.0,82,1013,3,23,224
2008,11,23,19,17,0.0,85,1014,11,22,202
2008,11,23,20,17,0.0,87,1015,19,20,162
2008,11,23,21,16,0.0,90,1016,27,18,126
2008,11,23,22,16,0.0,91,1015,32,17,110
2008,11,23,23,16,0.0,92,1015,37,16,95
2008,11,24,0,16,0.0,93,1015,42,15,81
